01, Math, 6, "(ano / 100) * 100", "(ano / 100) / 100"
02, Math, 6, "ano / 100", "ano * 100"
03, Math, 7, "(ano / 4) * 4", "(ano / 4) / 4"
04, Math, 7, "ano / 4", "ano * 4"
05, Math, 11, "ano / 100", "ano * 100"
06, Math, 12, "(in / 4) * 4", "(in / 4) / 4"
07, Math, 12, "in / 4", "in * 4"
08, Math, 13, "in * 100", "in / 100"
09, Math, 14, "ano - in", "ano + in"
10, Math, 15, "(ano / 4) * 4", "(ano / 4) / 4"
11, Math, 15, "ano / 4", "ano * 4"
12, NegateConditionals, 6, "(ano / 100) * 100 != ano", "(ano / 100) * 100 == ano"
13, NegateConditionals, 7, "(ano / 4) * 4 != ano", "(ano / 4) * 4 == ano"
14, NegateConditionals, 12, "(in / 4) * 4 != in", "(in / 4) * 4 == in"
15, NegateConditionals, 15, "(ano / 4) * 4 != ano", "(ano / 4) * 4 == ano"
