01, NegateConditionals, 6, "num >= 0", "num < 0"
02, NegateConditionals, 6, "num < 10", "num >= 10"
03, NegateConditionals, 9, "num >= 10", "num < 10"
04, NegateConditionals, 9, "num < 100", "num >= 100"
05, NegateConditionals, 12, "num >= 100", "num < 100"
06, NegateConditionals, 12, "num < 1000", "num >= 1000"
07, ConditionalsBoundary, 6, "num >= 0", "num > 0"
08, ConditionalsBoundary, 6, "num < 10", "num <= 10"
09, ConditionalsBoundary, 9, "num >= 10", "num > 10"
10, ConditionalsBoundary, 9, "num < 100", "num <= 100"
11, ConditionalsBoundary, 12, "num >= 100", "num > 100"
12, ConditionalsBoundary, 12, "num < 1000", "num <= 1000"
13, Math, 7, ""000" + num", ""000" - num"
14, Math, 10, ""00" + num", ""00" - num"
15, Math, 13, ""0" + num", ""0" - num"
16, Math, 16, """ + num", """ - num"
