01, VoidMethodCalls, 19, "buffer.append(text.substring(start,end)).append(replacement);
", "DELETED"
02, VoidMethodCalls, 26, "buffer.append(text.substring(start));
", "DELETED"
03, Math, 14, "replacement.length() - replLength", "replacement.length() + replLength"
04, Math, 17, "text.length() + increase", "text.length() - increase"
05, Math, 20, "end + replLength", "end - replLength"
06, ConditionalsBoundary, 15, "increase < 0", "increase <= 0"
07, ConditionalsBoundary, 16, "max < 0", "max <= 0"
08, ConditionalsBoundary, 16, "max > 64", "max >= 64"
09, NegateConditionals, 5, "text == null", "text != null"
10, NegateConditionals, 5, "text.length() == 0", "text.length() != 0"
11, NegateConditionals, 5, "searchString == null", "searchString != null"
12, NegateConditionals, 5, "searchString.length() == 0", "searchString.length() != 0"
13, NegateConditionals, 5, "replacement == null", "replacement != null"
14, NegateConditionals, 5, "max == 0", "max != 0"
15, NegateConditionals, 10, "end == -1", "end != -1"
16, NegateConditionals, 15, "increase < 0", "increase >= 0"
17, NegateConditionals, 16, "max < 0", "max >= 0"
18, NegateConditionals, 16, "max > 64", "max <= 64"
19, NegateConditionals, 18, "end != -1", "end == -1"
20, NegateConditionals, 21, "--max == 0", "--max != 0"
21, InvertNegatives, 10, "-1", "1"
22, InvertNegatives, 18, "-1", "1"
23, Increments, 21, "--max", "++max"
