01, Math, 9, "x >>> 32", "x << 32"
02, Math, 11, "y & 0x0000FFFF", "y | 0x0000FFFF"
03, Math, 15, "y & 0x000000FF", "y | 0x000000FF"
04, Math, 19, "y & 0x0000000F", "y | 0x0000000F"
05, Math, 23, "y & 0x00000003", "y | 0x00000003"
06, Math, 27, "n - (y & 1)", "n + (y & 1)"
07, Math, 27, "y & 1", "y | 1"
08, NegateConditionals, 7, "y == 0", "y != 0"
09, NegateConditionals, 11, "(y & 0x0000FFFF) == 0", "(y & 0x0000FFFF) != 0"
10, NegateConditionals, 15, "(y & 0x000000FF) == 0", "(y & 0x000000FF) != 0"
11, NegateConditionals, 19, "(y & 0x0000000F) == 0", "(y & 0x0000000F) != 0"
12, NegateConditionals, 23, "(y & 0x00000003) == 0", "(y & 0x00000003) != 0"
