01, ConditionalsBoundary, 5, "radix < 2", "radix <= 2"
02, ConditionalsBoundary, 5, "radix > 36", "radix >= 36"
03, ConditionalsBoundary, 6, "digit < 0", "digit <= 0"
04, ConditionalsBoundary, 6, "digit >= radix", "digit > radix"
05, ConditionalsBoundary, 7, "digit < 10", "digit <= 10"
06, NegateConditionals, 5, "radix < 2", "radix >= 2"
07, NegateConditionals, 5, "radix > 36", "radix <= 36"
08, NegateConditionals, 6, "digit < 0", "digit >= 0"
09, NegateConditionals, 6, "digit >= radix", "digit < radix"
10, NegateConditionals, 7, "digit < 10", "digit >= 10"
11, Math, 7, "digit + ((digit < 10) ? '0' : ('a' - 10))", "digit - ((digit < 10) ? '0' : ('a' - 10))"
12, Math, 7, "'a' - 10", "'a' + 10"
