01, ConditionalsBoundary, 5, "length >= 0", "length > 0"
02, ConditionalsBoundary, 6, "length < 128", "length <= 128"
03, ConditionalsBoundary, 9, "length < 256", "length <= 256"
04, ConditionalsBoundary, 12, "length < 65536", "length <= 65536"
05, ConditionalsBoundary, 15, "length < 16777216", "length <= 16777216"
06, NegateConditionals, 5, "length >= 0", "length < 0"
07, NegateConditionals, 6, "length < 128", "length >= 128"
08, NegateConditionals, 9, "length < 256", "length >= 256"
09, NegateConditionals, 12, "length < 65536", "length >= 65536"
10, NegateConditionals, 15, "length < 16777216", "length >= 16777216"
11, PrimitiveReturns, 7, "1", "0"
12, PrimitiveReturns, 10, "2", "0"
13, PrimitiveReturns, 13, "3", "0"
14, PrimitiveReturns, 16, "4", "0"
15, PrimitiveReturns, 19, "5", "0"
16, PrimitiveReturns, 23, "5", "0"
