01, InvertNegatives, 8, "-180.0", "180.0"
02, InvertNegatives, 9, "-180.0", "180.0"
03, ConditionalsBoundary, 5, "lng > 180.0", "lng >= 180.0"
04, ConditionalsBoundary, 6, "lng > 180.0", "lng >= 180.0"
05, ConditionalsBoundary, 8, "lng < -180.0", "lng <= -180.0"
06, ConditionalsBoundary, 9, "lng < -180.0", "lng <= -180.0"
07, NegateConditionals, 5, "lng > 180.0", "lng <= 180.0"
08, NegateConditionals, 6, "lng > 180.0", "lng <= 180.0"
09, NegateConditionals, 8, "lng < -180.0", "lng >= -180.0"
10, NegateConditionals, 9, "lng < -180.0", "lng >= -180.0"
