01, Increments, 8, "i--", "i++"
02, NegateConditionals, 5, "b.length <= offset", "b.length > offset"
03, NegateConditionals, 6, "b.length < maxByte", "b.length >= maxByte"
04, NegateConditionals, 8, "i > offset", "i <= offset"
05, NegateConditionals, 9, "b[i] < 0", "b[i] >= 0"
06, NegateConditionals, 10, "j < 0x80", "j >= 0x80"
07, Math, 7, "maxByte + offset", "maxByte - offset"
08, Math, 8, "idx - 1", "idx + 1"
09, Math, 9, "0x100 + b[i]", "0x100 - b[i]"
10, Math, 11, "i + 1", "i - 1"
11, InvertNegatives, 5, "-1", "1"
12, InvertNegatives, 14, "-1", "1"
13, ConditionalsBoundary, 5, "b.length <= offset", "b.length < offset"
14, ConditionalsBoundary, 6, "b.length < maxByte", "b.length <= maxByte"
15, ConditionalsBoundary, 8, "i > offset", "i >= offset"
16, ConditionalsBoundary, 9, "b[i] < 0", "b[i] <= 0"
17, ConditionalsBoundary, 10, "j < 0x80", "j <= 0x80"
