01, Increments, 7, "x++", "x--"
02, Increments, 8, "y++", "y--"
03, Increments, 11, "area++", "area--"
04, Increments, 13, "count++", "count--"
05, Increments, 16, "count++", "count--"
06, Increments, 19, "count++", "count--"
07, Increments, 22, "count++", "count--"
08, Math, 9, "x + y * w", "x - y * w"
09, Math, 9, "y * w", "y / w"
10, Math, 12, "w - 1", "w + 1"
11, Math, 12, "index + 1", "index - 1"
12, Math, 15, "index - 1", "index + 1"
13, Math, 18, "h - 1", "h + 1"
14, Math, 18, "index + w", "index - w"
15, Math, 21, "index - w", "index + w"
16, Math, 28, ""zero area: " + count + " "+ area", ""zero area: " - count - " "- area"
17, Math, 31, "(count * count) / (4 * Math.PI * area)", "(count * count) * (4 * Math.PI * area)"
18, Math, 31, "count * count", "count / count"
19, Math, 31, "4 * Math.PI * area", "4 / Math.PI / area"
20, NegateConditionals, 7, "x < w", "x >= w"
21, NegateConditionals, 8, "y < h", "y >= h"
22, NegateConditionals, 10, "mask[index] != 0", "mask[index] == 0"
23, NegateConditionals, 12, "x < w - 1", "x >= w - 1"
24, NegateConditionals, 12, "mask[index + 1] == 0", "mask[index + 1] != 0"
25, NegateConditionals, 15, "x > 1", "x <= 1"
26, NegateConditionals, 15, "mask[index - 1] == 0", "mask[index - 1] != 0"
27, NegateConditionals, 18, "y < h - 1", "y >= h - 1"
28, NegateConditionals, 18, "mask[index + w] == 0", "mask[index + w] != 0"
29, NegateConditionals, 21, "y > 0", "y <= 0"
30, NegateConditionals, 21, "mask[index - w] == 0", "mask[index - w] != 0"
31, NegateConditionals, 27, "area <= 0", "area > 0"
32, VoidMethodCalls, 28, "System.err.println("zero area: " + count + " "+ area);
", "DELETED"
33, ConditionalsBoundary, 7, "x < w", "x <= w"
34, ConditionalsBoundary, 8, "y < h", "y <= h"
35, ConditionalsBoundary, 12, "x < w - 1", "x <= w - 1"
36, ConditionalsBoundary, 15, "x > 1", "x >= 1"
37, ConditionalsBoundary, 18, "y < h - 1", "y <= h - 1"
38, ConditionalsBoundary, 21, "y > 0", "y >= 0"
39, ConditionalsBoundary, 27, "area <= 0", "area < 0"
