01, Math, 7, "'A' + i", "'A' - i"
02, Math, 10, "'a' + i - 26", "'a' + i + 26"
03, Math, 10, "'a' + i", "'a' - i"
04, Math, 13, "'0' + i - 52", "'0' + i + 52"
05, Math, 13, "'0' + i", "'0' - i"
06, NegateConditionals, 6, "i < 26", "i >= 26"
07, NegateConditionals, 9, "i < 52", "i >= 52"
08, NegateConditionals, 12, "i < 62", "i >= 62"
09, NegateConditionals, 15, "i == 62", "i != 62"
10, ConditionalsBoundary, 6, "i < 26", "i <= 26"
11, ConditionalsBoundary, 9, "i < 52", "i <= 52"
12, ConditionalsBoundary, 12, "i < 62", "i <= 62"
