01, PrimitiveReturns, 7, "1.0f", "0"
02, ConditionalsBoundary, 5, "x < a1", "x <= a1"
03, ConditionalsBoundary, 5, "x >= b2", "x > b2"
04, ConditionalsBoundary, 6, "x >= a2", "x > a2"
05, ConditionalsBoundary, 7, "x < b1", "x <= b1"
06, Math, 8, "(x - b1) / (b2 - b1)", "(x - b1) * (b2 - b1)"
07, Math, 8, "x - b1", "x + b1"
08, Math, 8, "b2 - b1", "b2 + b1"
09, Math, 9, "1.0f - (x * x * (3.0f - 2.0f * x))", "1.0f + (x * x * (3.0f - 2.0f * x))"
10, Math, 9, "x * x * (3.0f - 2.0f * x)", "x / x / (3.0f - 2.0f * x)"
11, Math, 9, "3.0f - 2.0f * x", "3.0f + 2.0f * x"
12, Math, 9, "2.0f * x", "2.0f / x"
13, Math, 11, "(x - a1) / (a2 - a1)", "(x - a1) * (a2 - a1)"
14, Math, 11, "x - a1", "x + a1"
15, Math, 11, "a2 - a1", "a2 + a1"
16, Math, 12, "x * x * (3.0f - 2.0f * x)", "x / x / (3.0f - 2.0f * x)"
17, Math, 12, "3.0f - 2.0f * x", "3.0f + 2.0f * x"
18, Math, 12, "2.0f * x", "2.0f / x"
19, NegateConditionals, 5, "x < a1", "x >= a1"
20, NegateConditionals, 5, "x >= b2", "x < b2"
21, NegateConditionals, 6, "x >= a2", "x < a2"
22, NegateConditionals, 7, "x < b1", "x >= b1"
