01, ConditionalsBoundary, 6, "len < 128", "len <= 128"
02, ConditionalsBoundary, 9, "len < (1 << 8)", "len <= (1 << 8)"
03, ConditionalsBoundary, 12, "len < (1 << 16)", "len <= (1 << 16)"
04, ConditionalsBoundary, 15, "len < (1 << 24)", "len <= (1 << 24)"
05, NegateConditionals, 6, "len < 128", "len >= 128"
06, NegateConditionals, 9, "len < (1 << 8)", "len >= (1 << 8)"
07, NegateConditionals, 12, "len < (1 << 16)", "len >= (1 << 16)"
08, NegateConditionals, 15, "len < (1 << 24)", "len >= (1 << 24)"
09, Math, 9, "1 << 8", "1 >> 8"
10, Math, 12, "1 << 16", "1 >> 16"
11, Math, 15, "1 << 24", "1 >> 24"
