01, ConditionalsBoundary, 15, "thisHalfLong < thatHalfLong", "thisHalfLong <= thatHalfLong"
02, ConditionalsBoundary, 18, "thisHalfLong < thatHalfLong", "thisHalfLong <= thatHalfLong"
03, Math, 10, "(thisLong & 0xffffffff00000000L) >>> 1", "(thisLong & 0xffffffff00000000L) << 1"
04, Math, 10, "thisLong & 0xffffffff00000000L", "thisLong | 0xffffffff00000000L"
05, Math, 11, "(thatLong & 0xffffffff00000000L) >>> 1", "(thatLong & 0xffffffff00000000L) << 1"
06, Math, 11, "thatLong & 0xffffffff00000000L", "thatLong | 0xffffffff00000000L"
07, Math, 13, "thisLong & 0x00000000ffffffffL", "thisLong | 0x00000000ffffffffL"
08, Math, 14, "thatLong & 0x00000000ffffffffL", "thatLong | 0x00000000ffffffffL"
09, NegateConditionals, 5, "thisLong == thatLong", "thisLong != thatLong"
10, NegateConditionals, 12, "thisHalfLong == thatHalfLong", "thisHalfLong != thatHalfLong"
11, NegateConditionals, 15, "thisHalfLong < thatHalfLong", "thisHalfLong >= thatHalfLong"
12, NegateConditionals, 18, "thisHalfLong < thatHalfLong", "thisHalfLong >= thatHalfLong"
13, PrimitiveReturns, 24, "1", "0"
14, InvertNegatives, 21, "-1", "1"
