01, Math, 19, "y * Math.sqrt(1.0 + x * x)", "y / Math.sqrt(1.0 + x * x)"
02, Math, 19, "1.0 + x * x", "1.0 - x * x"
03, Math, 19, "x * x", "x / x"
04, Math, 22, "x * Math.sqrt(1.0 + y * y)", "x / Math.sqrt(1.0 + y * y)"
05, Math, 22, "1.0 + y * y", "1.0 - y * y"
06, Math, 22, "y * y", "y / y"
07, ConditionalsBoundary, 5, "x < 0.0", "x <= 0.0"
08, ConditionalsBoundary, 9, "y < 0.0", "y <= 0.0"
09, ConditionalsBoundary, 11, "y < 0.0", "y <= 0.0"
10, ConditionalsBoundary, 17, "x < y", "x <= y"
11, InvertNegatives, 6, "-x", "x"
12, InvertNegatives, 9, "-y", "y"
13, InvertNegatives, 12, "-y", "y"
14, NegateConditionals, 5, "x < 0.0", "x >= 0.0"
15, NegateConditionals, 8, "x == 0.0", "x != 0.0"
16, NegateConditionals, 9, "y < 0.0", "y >= 0.0"
17, NegateConditionals, 11, "y < 0.0", "y >= 0.0"
18, NegateConditionals, 14, "y == 0.0", "y != 0.0"
19, NegateConditionals, 17, "x < y", "x >= y"
