01, Math, 7, "6 * vH", "6 / vH"
02, Math, 7, "v1 + (v2 - v1) * 6 * vH", "v1 - (v2 - v1) * 6 * vH"
03, Math, 7, "(v2 - v1) * 6 * vH", "(v2 - v1) / 6 / vH"
04, Math, 7, "v2 - v1", "v2 + v1"
05, Math, 8, "2 * vH", "2 / vH"
06, Math, 9, "3 * vH", "3 / vH"
07, Math, 9, "v1 + (v2 - v1) * ((2 / 3f) - vH) * 6", "v1 - (v2 - v1) * ((2 / 3f) - vH) * 6"
08, Math, 9, "(v2 - v1) * ((2 / 3f) - vH) * 6", "(v2 - v1) / ((2 / 3f) - vH) / 6"
09, Math, 9, "v2 - v1", "v2 + v1"
10, Math, 9, "(2 / 3f) - vH", "(2 / 3f) + vH"
11, Math, 9, "2 / 3f", "2 * 3f"
12, ConditionalsBoundary, 5, "vH < 0", "vH <= 0"
13, ConditionalsBoundary, 6, "vH > 1", "vH >= 1"
14, ConditionalsBoundary, 7, "(6 * vH) < 1", "(6 * vH) <= 1"
15, ConditionalsBoundary, 8, "(2 * vH) < 1", "(2 * vH) <= 1"
16, ConditionalsBoundary, 9, "(3 * vH) < 2", "(3 * vH) <= 2"
17, NegateConditionals, 5, "vH < 0", "vH >= 0"
18, NegateConditionals, 6, "vH > 1", "vH <= 1"
19, NegateConditionals, 7, "(6 * vH) < 1", "(6 * vH) >= 1"
20, NegateConditionals, 8, "(2 * vH) < 1", "(2 * vH) >= 1"
21, NegateConditionals, 9, "(3 * vH) < 2", "(3 * vH) >= 2"
