01, ConditionalsBoundary, 5, "n >= 16", "n > 16"
02, ConditionalsBoundary, 6, "a < 0", "a <= 0"
03, ConditionalsBoundary, 8, "n <= -16", "n < -16"
04, ConditionalsBoundary, 11, "n < 0", "n <= 0"
05, NegateConditionals, 5, "n >= 16", "n < 16"
06, NegateConditionals, 6, "a < 0", "a >= 0"
07, NegateConditionals, 8, "n <= -16", "n > -16"
08, NegateConditionals, 11, "n < 0", "n >= 0"
09, InvertNegatives, 6, "-1", "1"
10, InvertNegatives, 8, "-16", "16"
11, InvertNegatives, 12, "-n", "n"
12, Math, 12, "a << -n", "a >> -n"
13, Math, 14, "a >> n", "a << n"
