01, ConditionalsBoundary, 8, "start < end", "start <= end"
02, ConditionalsBoundary, 10, "value > array[middle]", "value >= array[middle]"
03, ConditionalsBoundary, 13, "value < array[middle]", "value <= array[middle]"
04, Math, 5, "array.length - 1", "array.length + 1"
05, Math, 9, "(start + end) / 2", "(start + end) * 2"
06, Math, 9, "start + end", "start - end"
07, Math, 11, "middle + 1", "middle - 1"
08, Math, 14, "middle - 1", "middle + 1"
09, NegateConditionals, 8, "start < end", "start >= end"
10, NegateConditionals, 10, "value > array[middle]", "value <= array[middle]"
11, NegateConditionals, 13, "value < array[middle]", "value >= array[middle]"
12, InvertNegatives, 20, "-1", "1"
