01, ConditionalsBoundary, 5, "ch >= 'a'", "ch > 'a'"
02, ConditionalsBoundary, 5, "ch <= 'z'", "ch < 'z'"
03, ConditionalsBoundary, 5, "ch >= 'A'", "ch > 'A'"
04, ConditionalsBoundary, 5, "ch <= 'Z'", "ch < 'Z'"
05, ConditionalsBoundary, 5, "ch >= '0'", "ch > '0'"
06, ConditionalsBoundary, 5, "ch <= '9'", "ch < '9'"
07, NegateConditionals, 5, "ch >= 'a'", "ch < 'a'"
08, NegateConditionals, 5, "ch <= 'z'", "ch > 'z'"
09, NegateConditionals, 5, "ch >= 'A'", "ch < 'A'"
10, NegateConditionals, 5, "ch <= 'Z'", "ch > 'Z'"
11, NegateConditionals, 5, "ch >= '0'", "ch < '0'"
12, NegateConditionals, 5, "ch <= '9'", "ch > '9'"
