01, NegateConditionals, 14, "aPatArr == '*'", "aPatArr != '*'"
02, NegateConditionals, 20, "patIdxEnd != strIdxEnd", "patIdxEnd == strIdxEnd"
03, NegateConditionals, 23, "i <= patIdxEnd", "i > patIdxEnd"
04, NegateConditionals, 25, "ch != '?'", "ch == '?'"
05, NegateConditionals, 26, "ch != strArr[i]", "ch == strArr[i]"
06, NegateConditionals, 33, "patIdxEnd == 0", "patIdxEnd != 0"
07, NegateConditionals, 36, "(ch=patArr[patIdxStart]) != '*'", "(ch=patArr[patIdxStart]) == '*'"
08, NegateConditionals, 36, "strIdxStart <= strIdxEnd", "strIdxStart > strIdxEnd"
09, NegateConditionals, 37, "ch != '?'", "ch == '?'"
10, NegateConditionals, 38, "ch != strArr[strIdxStart]", "ch == strArr[strIdxStart]"
11, NegateConditionals, 45, "strIdxStart > strIdxEnd", "strIdxStart <= strIdxEnd"
12, NegateConditionals, 46, "i <= patIdxEnd", "i > patIdxEnd"
13, NegateConditionals, 47, "patArr[i] != '*'", "patArr[i] == '*'"
14, NegateConditionals, 53, "(ch=patArr[patIdxEnd]) != '*'", "(ch=patArr[patIdxEnd]) == '*'"
15, NegateConditionals, 53, "strIdxStart <= strIdxEnd", "strIdxStart > strIdxEnd"
16, NegateConditionals, 54, "ch != '?'", "ch == '?'"
17, NegateConditionals, 55, "ch != strArr[strIdxEnd]", "ch == strArr[strIdxEnd]"
18, NegateConditionals, 62, "strIdxStart > strIdxEnd", "strIdxStart <= strIdxEnd"
19, NegateConditionals, 63, "i <= patIdxEnd", "i > patIdxEnd"
20, NegateConditionals, 64, "patArr[i] != '*'", "patArr[i] == '*'"
21, NegateConditionals, 70, "patIdxStart != patIdxEnd", "patIdxStart == patIdxEnd"
22, NegateConditionals, 70, "strIdxStart <= strIdxEnd", "strIdxStart > strIdxEnd"
23, NegateConditionals, 72, "i <= patIdxEnd", "i > patIdxEnd"
24, NegateConditionals, 73, "patArr[i] == '*'", "patArr[i] != '*'"
25, NegateConditionals, 78, "patIdxTmp == patIdxStart + 1", "patIdxTmp != patIdxStart + 1"
26, NegateConditionals, 85, "i <= strLength - patLength", "i > strLength - patLength"
27, NegateConditionals, 86, "j < patLength", "j >= patLength"
28, NegateConditionals, 88, "ch != '?'", "ch == '?'"
29, NegateConditionals, 89, "ch != strArr[strIdxStart + i + j]", "ch == strArr[strIdxStart + i + j]"
30, NegateConditionals, 97, "foundIdx == -1", "foundIdx != -1"
31, NegateConditionals, 103, "i <= patIdxEnd", "i > patIdxEnd"
32, NegateConditionals, 104, "patArr[i] != '*'", "patArr[i] == '*'"
33, Increments, 23, "i++", "i--"
34, Increments, 42, "patIdxStart++", "patIdxStart--"
35, Increments, 43, "strIdxStart++", "strIdxStart--"
36, Increments, 46, "i++", "i--"
37, Increments, 59, "patIdxEnd--", "patIdxEnd++"
38, Increments, 60, "strIdxEnd--", "strIdxEnd++"
39, Increments, 63, "i++", "i--"
40, Increments, 72, "i++", "i--"
41, Increments, 79, "patIdxStart++", "patIdxStart--"
42, Increments, 85, "i++", "i--"
43, Increments, 86, "j++", "j--"
44, Increments, 103, "i++", "i--"
45, ConditionalsBoundary, 23, "i <= patIdxEnd", "i < patIdxEnd"
46, ConditionalsBoundary, 36, "strIdxStart <= strIdxEnd", "strIdxStart < strIdxEnd"
47, ConditionalsBoundary, 45, "strIdxStart > strIdxEnd", "strIdxStart >= strIdxEnd"
48, ConditionalsBoundary, 46, "i <= patIdxEnd", "i < patIdxEnd"
49, ConditionalsBoundary, 53, "strIdxStart <= strIdxEnd", "strIdxStart < strIdxEnd"
50, ConditionalsBoundary, 62, "strIdxStart > strIdxEnd", "strIdxStart >= strIdxEnd"
51, ConditionalsBoundary, 63, "i <= patIdxEnd", "i < patIdxEnd"
52, ConditionalsBoundary, 70, "strIdxStart <= strIdxEnd", "strIdxStart < strIdxEnd"
53, ConditionalsBoundary, 72, "i <= patIdxEnd", "i < patIdxEnd"
54, ConditionalsBoundary, 85, "i <= strLength - patLength", "i < strLength - patLength"
55, ConditionalsBoundary, 86, "j < patLength", "j <= patLength"
56, ConditionalsBoundary, 103, "i <= patIdxEnd", "i < patIdxEnd"
57, Math, 8, "patArr.length - 1", "patArr.length + 1"
58, Math, 10, "strArr.length - 1", "strArr.length + 1"
59, Math, 72, "patIdxStart + 1", "patIdxStart - 1"
60, Math, 78, "patIdxStart + 1", "patIdxStart - 1"
61, Math, 82, "patIdxTmp - patIdxStart - 1", "patIdxTmp + patIdxStart + 1"
62, Math, 83, "strIdxEnd - strIdxStart + 1", "strIdxEnd - strIdxStart - 1"
63, Math, 83, "strIdxEnd - strIdxStart", "strIdxEnd + strIdxStart"
64, Math, 85, "strLength - patLength", "strLength + patLength"
65, Math, 87, "patIdxStart + j + 1", "patIdxStart - j - 1"
66, Math, 89, "strIdxStart + i + j", "strIdxStart - i - j"
67, Math, 94, "strIdxStart + i", "strIdxStart - i"
68, Math, 101, "foundIdx + patLength", "foundIdx - patLength"
69, InvertNegatives, 71, "-1", "1"
70, InvertNegatives, 84, "-1", "1"
71, InvertNegatives, 97, "-1", "1"
