01, InvertNegatives, 15, "-1", "1"
02, Math, 6, "val - 'a' + 10", "val - 'a' - 10"
03, Math, 6, "val - 'a'", "val + 'a'"
04, Math, 9, "val - 'A' + 10", "val - 'A' - 10"
05, Math, 9, "val - 'A'", "val + 'A'"
06, Math, 12, "val - '0'", "val + '0'"
07, NegateConditionals, 5, "val >= 'a'", "val < 'a'"
08, NegateConditionals, 5, "val <= 'f'", "val > 'f'"
09, NegateConditionals, 8, "val >= 'A'", "val < 'A'"
10, NegateConditionals, 8, "val <= 'F'", "val > 'F'"
11, NegateConditionals, 11, "val >= '0'", "val < '0'"
12, NegateConditionals, 11, "val <= '9'", "val > '9'"
13, ConditionalsBoundary, 5, "val >= 'a'", "val > 'a'"
14, ConditionalsBoundary, 5, "val <= 'f'", "val < 'f'"
15, ConditionalsBoundary, 8, "val >= 'A'", "val > 'A'"
16, ConditionalsBoundary, 8, "val <= 'F'", "val < 'F'"
17, ConditionalsBoundary, 11, "val >= '0'", "val > '0'"
18, ConditionalsBoundary, 11, "val <= '9'", "val < '9'"
