01, PrimitiveReturns, 7, "0.", "0"
02, PrimitiveReturns, 10, "1.", "0"
03, ConditionalsBoundary, 6, "a < .001", "a <= .001"
04, ConditionalsBoundary, 9, "a > .999", "a >= .999"
05, ConditionalsBoundary, 12, "a < 0.5", "a <= 0.5"
06, Math, 5, "Math.log(1. - b) / Math.log(0.5)", "Math.log(1. - b) * Math.log(0.5)"
07, Math, 5, "1. - b", "1. + b"
08, Math, 13, "Math.pow(2 * a,p) / 2", "Math.pow(2 * a,p) * 2"
09, Math, 13, "2 * a", "2 / a"
10, Math, 16, "1. - (Math.pow(2 * (1. - a),p) / 2)", "1. + (Math.pow(2 * (1. - a),p) / 2)"
11, Math, 16, "Math.pow(2 * (1. - a),p) / 2", "Math.pow(2 * (1. - a),p) * 2"
12, Math, 16, "2 * (1. - a)", "2 / (1. - a)"
13, Math, 16, "1. - a", "1. + a"
14, NegateConditionals, 6, "a < .001", "a >= .001"
15, NegateConditionals, 9, "a > .999", "a <= .999"
16, NegateConditionals, 12, "a < 0.5", "a >= 0.5"
