01, NegateConditionals, 8, "re == 0.0", "re != 0.0"
02, NegateConditionals, 9, "im == 0.0", "im != 0.0"
03, NegateConditionals, 10, "re > im", "re <= im"
04, ConditionalsBoundary, 10, "re > im", "re >= im"
05, Math, 11, "im / re", "im * re"
06, Math, 12, "re * Math.sqrt(1. + temp * temp)", "re / Math.sqrt(1. + temp * temp)"
07, Math, 12, "1. + temp * temp", "1. - temp * temp"
08, Math, 12, "temp * temp", "temp / temp"
09, Math, 15, "re / im", "re * im"
10, Math, 16, "im * Math.sqrt(1. + temp * temp)", "im / Math.sqrt(1. + temp * temp)"
11, Math, 16, "1. + temp * temp", "1. - temp * temp"
12, Math, 16, "temp * temp", "temp / temp"
