01, Increments, 8, "++i", "--i"
02, Math, 7, "offset + length", "offset - length"
03, Math, 15, "(result << 3) + (header[i] - '0')", "(result << 3) - (header[i] - '0')"
04, Math, 15, "result << 3", "result >> 3"
05, Math, 15, "header[i] - '0'", "header[i] + '0'"
06, NegateConditionals, 8, "i < end", "i >= end"
07, NegateConditionals, 9, "header[i] == 0", "header[i] != 0"
08, NegateConditionals, 10, "header[i] == (byte)' '", "header[i] != (byte)' '"
09, NegateConditionals, 10, "header[i] == '0'", "header[i] != '0'"
10, NegateConditionals, 12, "header[i] == (byte)' '", "header[i] != (byte)' '"
11, ConditionalsBoundary, 8, "i < end", "i <= end"
