01, InvertNegatives, 6, "-1", "1"
02, NegateConditionals, 8, "counter < 16", "counter >= 16"
03, NegateConditionals, 8, "position > 0", "position <= 0"
04, NegateConditionals, 8, "position < text.length()", "position >= text.length()"
05, NegateConditionals, 10, "text.charAt(position) == '\n'", "text.charAt(position) != '\n'"
06, NegateConditionals, 13, "text.charAt(position) == '\t'", "text.charAt(position) != '\t'"
07, NegateConditionals, 16, "text.charAt(position) == ' '", "text.charAt(position) != ' '"
08, NegateConditionals, 19, "text.charAt(position) == ' '", "text.charAt(position) != ' '"
09, NegateConditionals, 20, "(position - 2) >= 0", "(position - 2) < 0"
10, NegateConditionals, 20, "text.charAt(position - 2) == ' '", "text.charAt(position - 2) != ' '"
11, NegateConditionals, 20, "text.charAt(position - 1) >= 'A'", "text.charAt(position - 1) < 'A'"
12, NegateConditionals, 20, "text.charAt(position - 1) <= 'Z'", "text.charAt(position - 1) > 'Z'"
13, NegateConditionals, 25, "text.charAt(position) == ' '", "text.charAt(position) != ' '"
14, Increments, 9, "position--", "position++"
15, Increments, 21, "counter++", "counter--"
16, Increments, 26, "position++", "position--"
17, ConditionalsBoundary, 8, "counter < 16", "counter <= 16"
18, ConditionalsBoundary, 8, "position > 0", "position >= 0"
19, ConditionalsBoundary, 8, "position < text.length()", "position <= text.length()"
20, ConditionalsBoundary, 20, "(position - 2) >= 0", "(position - 2) > 0"
21, ConditionalsBoundary, 20, "text.charAt(position - 1) >= 'A'", "text.charAt(position - 1) > 'A'"
22, ConditionalsBoundary, 20, "text.charAt(position - 1) <= 'Z'", "text.charAt(position - 1) < 'Z'"
23, Math, 20, "position - 2", "position + 2"
24, Math, 20, "position - 2", "position + 2"
25, Math, 20, "position - 1", "position + 1"
26, Math, 20, "position - 1", "position + 1"
