01, Math, 6, "65 + sixbit", "65 - sixbit"
02, Math, 9, "97 + (sixbit - 26)", "97 - (sixbit - 26)"
03, Math, 9, "sixbit - 26", "sixbit + 26"
04, Math, 12, "48 + (sixbit - 52)", "48 - (sixbit - 52)"
05, Math, 12, "sixbit - 52", "sixbit + 52"
06, ConditionalsBoundary, 5, "sixbit >= 0", "sixbit > 0"
07, ConditionalsBoundary, 5, "sixbit <= 25", "sixbit < 25"
08, ConditionalsBoundary, 8, "sixbit >= 26", "sixbit > 26"
09, ConditionalsBoundary, 8, "sixbit <= 51", "sixbit < 51"
10, ConditionalsBoundary, 11, "sixbit >= 52", "sixbit > 52"
11, ConditionalsBoundary, 11, "sixbit <= 61", "sixbit < 61"
12, NegateConditionals, 5, "sixbit >= 0", "sixbit < 0"
13, NegateConditionals, 5, "sixbit <= 25", "sixbit > 25"
14, NegateConditionals, 8, "sixbit >= 26", "sixbit < 26"
15, NegateConditionals, 8, "sixbit <= 51", "sixbit > 51"
16, NegateConditionals, 11, "sixbit >= 52", "sixbit < 52"
17, NegateConditionals, 11, "sixbit <= 61", "sixbit > 61"
18, NegateConditionals, 14, "sixbit == 62", "sixbit != 62"
19, NegateConditionals, 17, "sixbit != 63", "sixbit == 63"
