01, InvertNegatives, 8, "-1", "1"
02, ConditionalsBoundary, 5, "'0' <= c", "'0' < c"
03, ConditionalsBoundary, 5, "c <= '9'", "c < '9'"
04, ConditionalsBoundary, 6, "'a' <= c", "'a' < c"
05, ConditionalsBoundary, 6, "c <= 'f'", "c < 'f'"
06, ConditionalsBoundary, 7, "'A' <= c", "'A' < c"
07, ConditionalsBoundary, 7, "c <= 'F'", "c < 'F'"
08, Math, 5, "c - '0'", "c + '0'"
09, Math, 6, "c - ('a' - 10)", "c + ('a' - 10)"
10, Math, 6, "'a' - 10", "'a' + 10"
11, Math, 7, "c - ('A' - 10)", "c + ('A' - 10)"
12, Math, 7, "'A' - 10", "'A' + 10"
13, NegateConditionals, 5, "'0' <= c", "'0' > c"
14, NegateConditionals, 5, "c <= '9'", "c > '9'"
15, NegateConditionals, 6, "'a' <= c", "'a' > c"
16, NegateConditionals, 6, "c <= 'f'", "c > 'f'"
17, NegateConditionals, 7, "'A' <= c", "'A' > c"
18, NegateConditionals, 7, "c <= 'F'", "c > 'F'"
