01, InvertNegatives, 9, "-1", "1"
02, InvertNegatives, 26, "-1", "1"
03, NegateConditionals, 8, "fromIndex < 0", "fromIndex >= 0"
04, NegateConditionals, 11, "fromIndex > rightIndex", "fromIndex <= rightIndex"
05, NegateConditionals, 14, "seqLength == 0", "seqLength != 0"
06, NegateConditionals, 22, "i >= min", "i < min"
07, NegateConditionals, 22, "text.charAt(i) != strLastChar", "text.charAt(i) == strLastChar"
08, NegateConditionals, 25, "i < min", "i >= min"
09, NegateConditionals, 31, "j > start", "j <= start"
10, NegateConditionals, 32, "text.charAt(j--) != seq.charAt(k--)", "text.charAt(j--) == seq.charAt(k--)"
11, ConditionalsBoundary, 8, "fromIndex < 0", "fromIndex <= 0"
12, ConditionalsBoundary, 11, "fromIndex > rightIndex", "fromIndex >= rightIndex"
13, ConditionalsBoundary, 22, "i >= min", "i > min"
14, ConditionalsBoundary, 25, "i < min", "i <= min"
15, ConditionalsBoundary, 31, "j > start", "j >= start"
16, Increments, 23, "i--", "i++"
17, Increments, 32, "j--", "j++"
18, Increments, 32, "k--", "k++"
19, Increments, 33, "i--", "i++"
20, Math, 7, "textLength - seqLength", "textLength + seqLength"
21, Math, 17, "seqLength - 1", "seqLength + 1"
22, Math, 19, "seqLength - 1", "seqLength + 1"
23, Math, 20, "min + fromIndex", "min - fromIndex"
24, Math, 28, "i - 1", "i + 1"
25, Math, 29, "j - (seqLength - 1)", "j + (seqLength - 1)"
26, Math, 29, "seqLength - 1", "seqLength + 1"
27, Math, 30, "strLastIndex - 1", "strLastIndex + 1"
28, Math, 37, "start + 1", "start - 1"
