01, ConditionalsBoundary, 7, "i >= offset", "i > offset"
02, ConditionalsBoundary, 13, "i < offset + 4", "i <= offset + 4"
03, NegateConditionals, 7, "i >= offset", "i < offset"
04, NegateConditionals, 13, "i < offset + 4", "i >= offset + 4"
05, Math, 7, "offset + 3", "offset - 3"
06, Math, 8, "r << 8", "r >> 8"
07, Math, 9, "0x000000FF & buffer[i]", "0x000000FF | buffer[i]"
08, Math, 13, "offset + 4", "offset - 4"
09, Math, 14, "r << 8", "r >> 8"
10, Math, 15, "0x000000FF & buffer[i]", "0x000000FF | buffer[i]"
11, Increments, 7, "i--", "i++"
12, Increments, 13, "i++", "i--"
