01, NegateConditionals, 11, "ano1 > ano2", "ano1 <= ano2"
02, NegateConditionals, 14, "ano2 > ano1", "ano2 <= ano1"
03, NegateConditionals, 17, "mes1 > mes2", "mes1 <= mes2"
04, NegateConditionals, 20, "mes2 > mes1", "mes2 <= mes1"
05, NegateConditionals, 23, "dia1 > dia2", "dia1 <= dia2"
06, NegateConditionals, 26, "dia2 > dia1", "dia2 <= dia1"
07, PrimitiveReturns, 12, "1", "0"
08, PrimitiveReturns, 18, "1", "0"
09, PrimitiveReturns, 24, "1", "0"
10, InvertNegatives, 15, "-1", "1"
11, InvertNegatives, 21, "-1", "1"
12, InvertNegatives, 27, "-1", "1"
13, ConditionalsBoundary, 11, "ano1 > ano2", "ano1 >= ano2"
14, ConditionalsBoundary, 14, "ano2 > ano1", "ano2 >= ano1"
15, ConditionalsBoundary, 17, "mes1 > mes2", "mes1 >= mes2"
16, ConditionalsBoundary, 20, "mes2 > mes1", "mes2 >= mes1"
17, ConditionalsBoundary, 23, "dia1 > dia2", "dia1 >= dia2"
18, ConditionalsBoundary, 26, "dia2 > dia1", "dia2 >= dia1"
