01, InvertNegatives, 10, "-1", "1"
02, NegateConditionals, 8, "i < s.length()", "i >= s.length()"
03, NegateConditionals, 9, "i < s.length()", "i >= s.length()"
04, NegateConditionals, 9, "s.charAt(i) == '-'", "s.charAt(i) != '-'"
05, NegateConditionals, 13, "i < s.length()", "i >= s.length()"
06, NegateConditionals, 13, "s.charAt(i) == '+'", "s.charAt(i) != '+'"
07, NegateConditionals, 16, "i < s.length()", "i >= s.length()"
08, NegateConditionals, 18, "'0' <= ch", "'0' > ch"
09, NegateConditionals, 18, "ch < '0' + base", "ch >= '0' + base"
10, NegateConditionals, 19, "'A' <= ch", "'A' > ch"
11, NegateConditionals, 19, "ch < 'A' + base - 10", "ch >= 'A' + base - 10"
12, NegateConditionals, 20, "'a' <= ch", "'a' > ch"
13, NegateConditionals, 20, "ch < 'a' + base - 10", "ch >= 'a' + base - 10"
14, Increments, 8, "i++", "i--"
15, Increments, 11, "i++", "i--"
16, Increments, 14, "i++", "i--"
17, Increments, 22, "i++", "i--"
18, ConditionalsBoundary, 8, "i < s.length()", "i <= s.length()"
19, ConditionalsBoundary, 9, "i < s.length()", "i <= s.length()"
20, ConditionalsBoundary, 13, "i < s.length()", "i <= s.length()"
21, ConditionalsBoundary, 16, "i < s.length()", "i <= s.length()"
22, ConditionalsBoundary, 18, "'0' <= ch", "'0' < ch"
23, ConditionalsBoundary, 18, "ch < '0' + base", "ch <= '0' + base"
24, ConditionalsBoundary, 19, "'A' <= ch", "'A' < ch"
25, ConditionalsBoundary, 19, "ch < 'A' + base - 10", "ch <= 'A' + base - 10"
26, ConditionalsBoundary, 20, "'a' <= ch", "'a' < ch"
27, ConditionalsBoundary, 20, "ch < 'a' + base - 10", "ch <= 'a' + base - 10"
28, Math, 18, "'0' + base", "'0' - base"
29, Math, 18, "r * base + ch - '0'", "r * base + ch + '0'"
30, Math, 18, "r * base + ch", "r * base - ch"
31, Math, 18, "r * base", "r / base"
32, Math, 19, "'A' + base - 10", "'A' + base + 10"
33, Math, 19, "'A' + base", "'A' - base"
34, Math, 19, "r * base + ch - 'A' + 10", "r * base + ch - 'A' - 10"
35, Math, 19, "r * base + ch - 'A'", "r * base + ch + 'A'"
36, Math, 19, "r * base + ch", "r * base - ch"
37, Math, 19, "r * base", "r / base"
38, Math, 20, "'a' + base - 10", "'a' + base + 10"
39, Math, 20, "'a' + base", "'a' - base"
40, Math, 20, "r * base + ch - 'a' + 10", "r * base + ch - 'a' - 10"
41, Math, 20, "r * base + ch - 'a'", "r * base + ch + 'a'"
42, Math, 20, "r * base + ch", "r * base - ch"
43, Math, 20, "r * base", "r / base"
44, Math, 21, "r * sign", "r / sign"
45, Math, 24, "r * sign", "r / sign"
