01, NegateConditionals, 5, "low <= high", "low > high"
02, NegateConditionals, 9, "midVal < key", "midVal >= key"
03, NegateConditionals, 12, "midVal > key", "midVal <= key"
04, NegateConditionals, 18, "midBits == keyBits", "midBits != keyBits"
05, NegateConditionals, 18, "midBits < keyBits", "midBits >= keyBits"
06, NegateConditionals, 20, "cmp < 0", "cmp >= 0"
07, NegateConditionals, 21, "cmp > 0", "cmp <= 0"
08, Math, 6, "(low + high) >> 1", "(low + high) << 1"
09, Math, 6, "low + high", "low - high"
10, Math, 20, "mid + 1", "mid - 1"
11, Math, 21, "mid - 1", "mid + 1"
12, Math, 24, "low + 1", "low - 1"
13, InvertNegatives, 10, "-1", "1"
14, InvertNegatives, 18, "-1", "1"
15, InvertNegatives, 24, "-(low + 1)", "(low + 1)"
16, ConditionalsBoundary, 5, "low <= high", "low < high"
17, ConditionalsBoundary, 9, "midVal < key", "midVal <= key"
18, ConditionalsBoundary, 12, "midVal > key", "midVal >= key"
19, ConditionalsBoundary, 18, "midBits < keyBits", "midBits <= keyBits"
20, ConditionalsBoundary, 20, "cmp < 0", "cmp <= 0"
21, ConditionalsBoundary, 21, "cmp > 0", "cmp >= 0"
