01, ConditionalsBoundary, 5, "mm < 1", "mm <= 1"
02, ConditionalsBoundary, 5, "mm > 12", "mm >= 12"
03, ConditionalsBoundary, 11, "yy < year", "yy <= year"
04, ConditionalsBoundary, 14, "mm < month", "mm <= month"
05, Math, 9, "cal.get(Calendar.YEAR) - 2000", "cal.get(Calendar.YEAR) + 2000"
06, Math, 10, "cal.get(Calendar.MONTH) + 1", "cal.get(Calendar.MONTH) - 1"
07, NegateConditionals, 5, "mm < 1", "mm >= 1"
08, NegateConditionals, 5, "mm > 12", "mm <= 12"
09, NegateConditionals, 11, "yy < year", "yy >= year"
10, NegateConditionals, 14, "yy == year", "yy != year"
11, NegateConditionals, 14, "mm < month", "mm >= month"
