01, NegateConditionals, 5, "t == 0", "t != 0"
02, NegateConditionals, 6, "t == d", "t != d"
03, NegateConditionals, 7, "(t/=d * 0.5f) < 1f", "(t/=d * 0.5f) >= 1f"
04, Math, 6, "b + c", "b - c"
05, Math, 7, "d * 0.5f", "d / 0.5f"
06, Math, 7, "c * 0.5f * (float)Math.pow(2,10 * (t - 1)) + b", "c * 0.5f * (float)Math.pow(2,10 * (t - 1)) - b"
07, Math, 7, "c * 0.5f * (float)Math.pow(2,10 * (t - 1))", "c / 0.5f / (float)Math.pow(2,10 * (t - 1))"
08, Math, 7, "10 * (t - 1)", "10 / (t - 1)"
09, Math, 7, "t - 1", "t + 1"
10, Math, 8, "c * 0.5f * (-(float)Math.pow(2f,-10f * --t) + 2) + b", "c * 0.5f * (-(float)Math.pow(2f,-10f * --t) + 2) - b"
11, Math, 8, "c * 0.5f * (-(float)Math.pow(2f,-10f * --t) + 2)", "c / 0.5f / (-(float)Math.pow(2f,-10f * --t) + 2)"
12, Math, 8, "-(float)Math.pow(2f,-10f * --t) + 2", "-(float)Math.pow(2f,-10f * --t) - 2"
13, Math, 8, "-10f * --t", "-10f / --t"
14, ConditionalsBoundary, 7, "(t/=d * 0.5f) < 1f", "(t/=d * 0.5f) <= 1f"
15, Increments, 8, "--t", "++t"
16, InvertNegatives, 8, "-(float)Math.pow(2f,-10f * --t)", "(float)Math.pow(2f,-10f * --t)"
17, InvertNegatives, 8, "-10f", "10f"
