01, NegateConditionals, 5, "colorcount <= 2", "colorcount > 2"
02, NegateConditionals, 6, "colorcount <= 4", "colorcount > 4"
03, NegateConditionals, 7, "colorcount <= 16", "colorcount > 16"
04, ConditionalsBoundary, 5, "colorcount <= 2", "colorcount < 2"
05, ConditionalsBoundary, 6, "colorcount <= 4", "colorcount < 4"
06, ConditionalsBoundary, 7, "colorcount <= 16", "colorcount < 16"
07, PrimitiveReturns, 5, "1", "0"
08, PrimitiveReturns, 6, "2", "0"
09, PrimitiveReturns, 7, "4", "0"
10, PrimitiveReturns, 8, "8", "0"
