01, ConditionalsBoundary, 5, "i < bytes.length", "i <= bytes.length"
02, ConditionalsBoundary, 7, "b < 32", "b <= 32"
03, NegateConditionals, 5, "i < bytes.length", "i >= bytes.length"
04, NegateConditionals, 7, "b < 32", "b >= 32"
05, NegateConditionals, 7, "b != 9", "b == 9"
06, NegateConditionals, 7, "b != 10", "b == 10"
07, NegateConditionals, 7, "b != 13", "b == 13"
08, NegateConditionals, 7, "b != 0", "b == 0"
09, NegateConditionals, 7, "b == 127", "b != 127"
10, Increments, 5, "i++", "i--"
