01, ConditionalsBoundary, 5, "value < 128", "value <= 128"
02, ConditionalsBoundary, 8, "value < 16384", "value <= 16384"
03, ConditionalsBoundary, 11, "value < 2097152", "value <= 2097152"
04, ConditionalsBoundary, 14, "value < 268435456", "value <= 268435456"
05, NegateConditionals, 5, "value < 128", "value >= 128"
06, NegateConditionals, 8, "value < 16384", "value >= 16384"
07, NegateConditionals, 11, "value < 2097152", "value >= 2097152"
08, NegateConditionals, 14, "value < 268435456", "value >= 268435456"
09, PrimitiveReturns, 6, "1", "0"
10, PrimitiveReturns, 9, "2", "0"
11, PrimitiveReturns, 12, "3", "0"
12, PrimitiveReturns, 15, "4", "0"
13, PrimitiveReturns, 18, "5", "0"
