01, Math, 12, "vector[i] * vector[i]", "vector[i] / vector[i]"
02, Math, 14, "(sumSquared - ((sum * sum) / (double)vector.length)) / (double)(vector.length - 1)", "(sumSquared - ((sum * sum) / (double)vector.length)) * (double)(vector.length - 1)"
03, Math, 14, "sumSquared - ((sum * sum) / (double)vector.length)", "sumSquared + ((sum * sum) / (double)vector.length)"
04, Math, 14, "(sum * sum) / (double)vector.length", "(sum * sum) * (double)vector.length"
05, Math, 14, "sum * sum", "sum / sum"
06, Math, 14, "vector.length - 1", "vector.length + 1"
07, NegateConditionals, 7, "vector.length <= 1", "vector.length > 1"
08, NegateConditionals, 10, "i < vector.length", "i >= vector.length"
09, NegateConditionals, 15, "result < 0", "result >= 0"
10, ConditionalsBoundary, 7, "vector.length <= 1", "vector.length < 1"
11, ConditionalsBoundary, 10, "i < vector.length", "i <= vector.length"
12, ConditionalsBoundary, 15, "result < 0", "result <= 0"
13, Increments, 10, "i++", "i--"
