01, Math, 7, "256 + (int)bytes[i]", "256 - (int)bytes[i]"
02, Math, 11, "(ints[i]) * (long)Math.pow(2,(8 * i))", "(ints[i]) / (long)Math.pow(2,(8 * i))"
03, Math, 11, "8 * i", "8 / i"
04, Math, 13, "ints[3] + ints[2] + ints[1]+ ints[0]", "ints[3] - ints[2] - ints[1]- ints[0]"
05, ConditionalsBoundary, 6, "i < ints.length", "i <= ints.length"
06, ConditionalsBoundary, 7, "bytes[i] < 0", "bytes[i] <= 0"
07, ConditionalsBoundary, 10, "i < ints.length", "i <= ints.length"
08, NegateConditionals, 6, "i < ints.length", "i >= ints.length"
09, NegateConditionals, 7, "bytes[i] < 0", "bytes[i] >= 0"
10, NegateConditionals, 10, "i < ints.length", "i >= ints.length"
11, Increments, 6, "i++", "i--"
12, Increments, 10, "i++", "i--"
