01, Increments, 15, "nI++", "nI--"
02, Increments, 18, "nJ++", "nJ--"
03, Increments, 20, "nSrcPos++", "nSrcPos--"
04, Increments, 34, "nDstPos++", "nDstPos--"
05, Increments, 35, "nResult++", "nResult--"
06, Math, 6, "(nStrLen - nSrcPos) >> 1", "(nStrLen - nSrcPos) << 1"
07, Math, 6, "nStrLen - nSrcPos", "nStrLen + nSrcPos"
08, Math, 10, "data.length - nDstPos", "data.length + nDstPos"
09, Math, 22, "(byte)(cActChar - 'a') + 10", "(byte)(cActChar - 'a') - 10"
10, Math, 22, "cActChar - 'a'", "cActChar + 'a'"
11, Math, 26, "cActChar - '0'", "cActChar + '0'"
12, NegateConditionals, 7, "nAvailBytes < nNumOfBytes", "nAvailBytes >= nNumOfBytes"
13, NegateConditionals, 11, "nNumOfBytes > nOutputCapacity", "nNumOfBytes <= nOutputCapacity"
14, NegateConditionals, 15, "nI < nNumOfBytes", "nI >= nNumOfBytes"
15, NegateConditionals, 18, "nJ < 2", "nJ >= 2"
16, NegateConditionals, 21, "cActChar >= 'a'", "cActChar < 'a'"
17, NegateConditionals, 21, "cActChar <= 'f'", "cActChar > 'f'"
18, NegateConditionals, 25, "cActChar >= '0'", "cActChar < '0'"
19, NegateConditionals, 25, "cActChar <= '9'", "cActChar > '9'"
20, ConditionalsBoundary, 7, "nAvailBytes < nNumOfBytes", "nAvailBytes <= nNumOfBytes"
21, ConditionalsBoundary, 11, "nNumOfBytes > nOutputCapacity", "nNumOfBytes >= nOutputCapacity"
22, ConditionalsBoundary, 15, "nI < nNumOfBytes", "nI <= nNumOfBytes"
23, ConditionalsBoundary, 18, "nJ < 2", "nJ <= 2"
24, ConditionalsBoundary, 21, "cActChar >= 'a'", "cActChar > 'a'"
25, ConditionalsBoundary, 21, "cActChar <= 'f'", "cActChar < 'f'"
26, ConditionalsBoundary, 25, "cActChar >= '0'", "cActChar > '0'"
27, ConditionalsBoundary, 25, "cActChar <= '9'", "cActChar < '9'"
