01, NegateConditionals, 8, "i < len", "i >= len"
02, NegateConditionals, 8, "j < len", "j >= len"
03, NegateConditionals, 11, "ch1 != '0'", "ch1 == '0'"
04, NegateConditionals, 11, "ch2 != '0'", "ch2 == '0'"
05, NegateConditionals, 14, "_i < char1.length", "_i >= char1.length"
06, NegateConditionals, 19, "_j < char2.length", "_j >= char2.length"
07, NegateConditionals, 26, "len1 > len2", "len1 <= len2"
08, NegateConditionals, 29, "len1 < len2", "len1 >= len2"
09, NegateConditionals, 33, "k < len1", "k >= len1"
10, NegateConditionals, 36, "ch1 != ch2", "ch1 == ch2"
11, NegateConditionals, 49, "ch1 != ch2", "ch1 == ch2"
12, ConditionalsBoundary, 8, "i < len", "i <= len"
13, ConditionalsBoundary, 8, "j < len", "j <= len"
14, ConditionalsBoundary, 14, "_i < char1.length", "_i <= char1.length"
15, ConditionalsBoundary, 19, "_j < char2.length", "_j <= char2.length"
16, ConditionalsBoundary, 26, "len1 > len2", "len1 >= len2"
17, ConditionalsBoundary, 29, "len1 < len2", "len1 <= len2"
18, ConditionalsBoundary, 33, "k < len1", "k <= len1"
19, Increments, 8, "i++", "i--"
20, Increments, 8, "j++", "j--"
21, Increments, 14, "_i++", "_i--"
22, Increments, 19, "_j++", "_j--"
23, Increments, 33, "k++", "k--"
24, Math, 12, "i + 1", "i - 1"
25, Math, 13, "j + 1", "j - 1"
26, Math, 24, "_i - i", "_i + i"
27, Math, 25, "_j - j", "_j + j"
28, Math, 34, "i + k", "i - k"
29, Math, 35, "j + k", "j - k"
30, Math, 37, "ch1 - ch2", "ch1 + ch2"
31, Math, 41, "_i - 1", "_i + 1"
32, Math, 42, "_j - 1", "_j + 1"
33, Math, 50, "ch1 - ch2", "ch1 + ch2"
34, Math, 54, "char1.length - char2.length", "char1.length + char2.length"
35, PrimitiveReturns, 27, "1", "0"
36, InvertNegatives, 30, "-1", "1"
