01, Math, 6, "'A' + input", "'A' - input"
02, Math, 9, "'a' + input - 26", "'a' + input + 26"
03, Math, 9, "'a' + input", "'a' - input"
04, Math, 12, "'0' + input - 52", "'0' + input + 52"
05, Math, 12, "'0' + input", "'0' - input"
06, InvertNegatives, 5, "-1", "1"
07, ConditionalsBoundary, 5, "input > -1", "input >= -1"
08, ConditionalsBoundary, 5, "input < 26", "input <= 26"
09, ConditionalsBoundary, 8, "input > 25", "input >= 25"
10, ConditionalsBoundary, 8, "input < 52", "input <= 52"
11, ConditionalsBoundary, 11, "input > 51", "input >= 51"
12, ConditionalsBoundary, 11, "input < 62", "input <= 62"
13, NegateConditionals, 5, "input > -1", "input <= -1"
14, NegateConditionals, 5, "input < 26", "input >= 26"
15, NegateConditionals, 8, "input > 25", "input <= 25"
16, NegateConditionals, 8, "input < 52", "input >= 52"
17, NegateConditionals, 11, "input > 51", "input <= 51"
18, NegateConditionals, 11, "input < 62", "input >= 62"
19, NegateConditionals, 14, "input == 62", "input != 62"
20, NegateConditionals, 17, "input == 63", "input != 63"
